file_name,initial_shape,initial_dtype,initial_voxel_size,initial_total_voxels,initial_file_size_MB,final_shape,final_dtype,final_voxel_size,final_total_voxels,final_file_size_MB
D:/strokeDataset\sub-378\dwi\sub-378_rec-TRACE_dwi.nii.gz,"(288, 288, 26, 1)",float64,"(np.float32(0.93283576), np.float32(0.9328357), np.float32(5.999996), np.float32(0.0))",2156544,0.7314691543579102,"(288, 288, 26)",float64,"(np.float32(0.93283576), np.float32(0.9328357), np.float32(5.999996))",2156544,0.8275461196899414
D:/strokeDataset\sub-379\anat\sub-379_FLAIR.nii.gz,"(321, 240, 240)",float64,"(np.float32(0.569994), np.float32(1.0416666), np.float32(1.0416666))",18489600,5.933331489562988,"(321, 240, 240)",float64,"(np.float32(0.569994), np.float32(1.0416666), np.float32(1.0416666))",18489600,5.933331489562988
D:/strokeDataset\sub-379\anat\sub-379_T1w.nii.gz,"(340, 672, 672)",float64,"(np.float32(0.5499993), np.float32(0.37180543), np.float32(0.37180555))",153538560,51.96470928192139,"(340, 672, 672)",float64,"(np.float32(0.5499993), np.float32(0.37180543), np.float32(0.37180555))",153538560,51.96470928192139
D:/strokeDataset\sub-379\dwi\sub-379_rec-ADC_dwi.nii.gz,"(320, 320, 26, 1)",float64,"(np.float32(0.7692308), np.float32(0.7692308), np.float32(5.9999986), np.float32(0.0))",2662400,1.4831647872924805,"(320, 320, 26)",float64,"(np.float32(0.7692308), np.float32(0.7692308), np.float32(5.9999986))",2662400,1.4831619262695312
D:/strokeDataset\sub-379\dwi\sub-379_rec-TRACE_dwi.nii.gz,"(320, 320, 26, 1)",float64,"(np.float32(0.7692308), np.float32(0.7692308), np.float32(5.9999986), np.float32(0.0))",2662400,1.02880859375,"(320, 320, 26)",float64,"(np.float32(0.7692308), np.float32(0.7692308), np.float32(5.9999986))",2662400,1.1812553405761719
D:/strokeDataset\sub-38\anat\sub-38_FLAIR.nii.gz,"(190, 320, 320)",float64,"(np.float32(0.8999903), np.float32(0.78125), np.float32(0.78125))",19456000,6.28653621673584,"(190, 320, 320)",float64,"(np.float32(0.8999903), np.float32(0.78125), np.float32(0.78125))",19456000,6.28653621673584
D:/strokeDataset\sub-38\anat\sub-38_T1w.nii.gz,"(160, 288, 288)",float64,"(np.float32(1.000007), np.float32(0.8680556), np.float32(0.8680556))",13271040,5.861664772033691,"(160, 288, 288)",float64,"(np.float32(1.000007), np.float32(0.8680556), np.float32(0.8680556))",13271040,5.861664772033691
D:/strokeDataset\sub-38\dwi\sub-38_rec-ADC_dwi.nii.gz,"(240, 240, 26, 1)",float64,"(np.float32(1.0416667), np.float32(1.0416666), np.float32(6.000005), np.float32(0.0))",1497600,0.5852851867675781,"(240, 240, 26)",float64,"(np.float32(1.0416667), np.float32(1.0416666), np.float32(6.000005))",1497600,0.5852842330932617
D:/strokeDataset\sub-38\dwi\sub-38_rec-TRACE_dwi.nii.gz,"(240, 240, 26, 1)",float64,"(np.float32(1.0416667), np.float32(1.0416666), np.float32(6.000005), np.float32(0.0))",1497600,0.5117807388305664,"(240, 240, 26)",float64,"(np.float32(1.0416667), np.float32(1.0416666), np.float32(6.000005))",1497600,0.5957698822021484
D:/strokeDataset\sub-380\anat\sub-380_FLAIR.nii.gz,"(200, 432, 432)",float64,"(np.float32(0.9000084), np.float32(0.5555556), np.float32(0.55555564))",37324800,10.855443954467773,"(200, 432, 432)",float64,"(np.float32(0.9000084), np.float32(0.5555556), np.float32(0.55555564))",37324800,10.855443954467773
D:/strokeDataset\sub-380\anat\sub-380_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.50000536), np.float32(0.47489437), np.float32(0.47489437))",103150080,28.086490631103516,"(370, 528, 528)",float64,"(np.float32(0.50000536), np.float32(0.47489437), np.float32(0.47489437))",103150080,28.086490631103516
D:/strokeDataset\sub-380\dwi\sub-380_rec-ADC_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(6.0), np.float32(0.0))",1254400,0.6493902206420898,"(224, 224, 25)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(6.0))",1254400,0.649388313293457
D:/strokeDataset\sub-380\dwi\sub-380_rec-TRACE_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(6.0), np.float32(0.0))",1254400,0.43243408203125,"(224, 224, 25)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(6.0))",1254400,0.4768218994140625
D:/strokeDataset\sub-381\anat\sub-381_FLAIR.nii.gz,"(432, 432, 28)",float64,"(np.float32(0.5324075), np.float32(0.53240746), np.float32(6.0000005))",5225472,2.7923498153686523,"(432, 432, 28)",float64,"(np.float32(0.5324075), np.float32(0.53240746), np.float32(6.0000005))",5225472,2.7923498153686523
D:/strokeDataset\sub-381\anat\sub-381_T1w.nii.gz,"(170, 256, 256)",float64,"(np.float32(0.99999815), np.float32(1.0156249), np.float32(1.0156251))",11141120,4.436539649963379,"(170, 256, 256)",float64,"(np.float32(0.99999815), np.float32(1.0156249), np.float32(1.0156251))",11141120,4.436539649963379
D:/strokeDataset\sub-381\dwi\sub-381_rec-ADC_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.97656256), np.float32(0.9765625), np.float32(5.999995), np.float32(0.0))",1703936,0.6455316543579102,"(256, 256, 26)",float64,"(np.float32(0.97656256), np.float32(0.9765625), np.float32(5.999995))",1703936,0.6455297470092773
D:/strokeDataset\sub-381\dwi\sub-381_rec-TRACE_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.97656256), np.float32(0.9765625), np.float32(5.999995), np.float32(0.0))",1703936,0.6880588531494141,"(256, 256, 26)",float64,"(np.float32(0.97656256), np.float32(0.9765625), np.float32(5.999995))",1703936,0.7847414016723633
D:/strokeDataset\sub-382\anat\sub-382_FLAIR.nii.gz,"(432, 432, 28)",float64,"(np.float32(0.5324073), np.float32(0.5324074), np.float32(5.999997))",5225472,2.6436290740966797,"(432, 432, 28)",float64,"(np.float32(0.5324073), np.float32(0.5324074), np.float32(5.999997))",5225472,2.6436290740966797
D:/strokeDataset\sub-382\anat\sub-382_T1w.nii.gz,"(170, 256, 256)",float64,"(np.float32(0.9999945), np.float32(1.0546875), np.float32(1.0546875))",11141120,3.97528076171875,"(170, 256, 256)",float64,"(np.float32(0.9999945), np.float32(1.0546875), np.float32(1.0546875))",11141120,3.97528076171875
D:/strokeDataset\sub-382\dwi\sub-382_rec-ADC_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.97656244), np.float32(0.9765625), np.float32(5.999998), np.float32(0.0))",1703936,0.5177783966064453,"(256, 256, 26)",float64,"(np.float32(0.97656244), np.float32(0.9765625), np.float32(5.999998))",1703936,0.5177793502807617
D:/strokeDataset\sub-382\dwi\sub-382_rec-TRACE_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.97656244), np.float32(0.9765625), np.float32(5.999998), np.float32(0.0))",1703936,0.612177848815918,"(256, 256, 26)",float64,"(np.float32(0.97656244), np.float32(0.9765625), np.float32(5.999998))",1703936,0.7365741729736328
D:/strokeDataset\sub-383\anat\sub-383_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.90000975), np.float32(0.48924732), np.float32(0.4892473))",52428800,14.951736450195312,"(200, 512, 512)",float64,"(np.float32(0.90000975), np.float32(0.48924732), np.float32(0.4892473))",52428800,14.951736450195312
D:/strokeDataset\sub-383\anat\sub-383_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.49999392), np.float32(0.47489434), np.float32(0.47489434))",103150080,28.529179573059082,"(370, 528, 528)",float64,"(np.float32(0.49999392), np.float32(0.47489434), np.float32(0.47489434))",103150080,28.529179573059082
D:/strokeDataset\sub-383\dwi\sub-383_rec-ADC_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(5.9999967), np.float32(0.0))",1254400,0.6464099884033203,"(224, 224, 25)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(5.9999967))",1254400,0.6464071273803711
D:/strokeDataset\sub-383\dwi\sub-383_rec-TRACE_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(5.9999967), np.float32(0.0))",1254400,0.4471302032470703,"(224, 224, 25)",float64,"(np.float32(1.1057693), np.float32(1.1057693), np.float32(5.9999967))",1254400,0.5103483200073242
D:/strokeDataset\sub-384\anat\sub-384_FLAIR.nii.gz,"(336, 221, 336)",float64,"(np.float32(0.6026766), np.float32(0.99999654), np.float32(0.6026766))",24950016,6.98372745513916,"(336, 221, 336)",float64,"(np.float32(0.6026766), np.float32(0.99999654), np.float32(0.6026766))",24950016,6.98372745513916
D:/strokeDataset\sub-384\anat\sub-384_T1w.nii.gz,"(170, 288, 288)",float64,"(np.float32(1.0000035), np.float32(0.9236111), np.float32(0.92361104))",14100480,4.061735153198242,"(170, 288, 288)",float64,"(np.float32(1.0000035), np.float32(0.9236111), np.float32(0.92361104))",14100480,4.061735153198242
D:/strokeDataset\sub-384\dwi\sub-384_rec-ADC_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.8984375), np.float32(0.89843756), np.float32(5.9999995), np.float32(0.0))",1703936,0.9358272552490234,"(256, 256, 26)",float64,"(np.float32(0.8984375), np.float32(0.89843756), np.float32(5.9999995))",1703936,0.935826301574707
D:/strokeDataset\sub-384\dwi\sub-384_rec-TRACE_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.8984375), np.float32(0.89843756), np.float32(5.9999995), np.float32(0.0))",1703936,0.594386100769043,"(256, 256, 26)",float64,"(np.float32(0.8984375), np.float32(0.89843756), np.float32(5.9999995))",1703936,0.6446876525878906
D:/strokeDataset\sub-385\anat\sub-385_FLAIR.nii.gz,"(1024, 220, 1024)",float64,"(np.float32(0.24223219), np.float32(0.9999978), np.float32(0.24223222))",230686720,33.46475124359131,"(1024, 220, 1024)",float64,"(np.float32(0.24223219), np.float32(0.9999978), np.float32(0.24223222))",230686720,33.46475124359131
D:/strokeDataset\sub-385\anat\sub-385_T1w.nii.gz,"(330, 528, 528)",float64,"(np.float32(0.4999901), np.float32(0.47489434), np.float32(0.47489434))",91998720,26.346673011779785,"(330, 528, 528)",float64,"(np.float32(0.4999901), np.float32(0.47489434), np.float32(0.47489434))",91998720,26.346673011779785
D:/strokeDataset\sub-385\dwi\sub-385_rec-ADC_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057689), np.float32(1.1057693), np.float32(6.000001), np.float32(0.0))",1254400,0.607661247253418,"(224, 224, 25)",float64,"(np.float32(1.1057689), np.float32(1.1057693), np.float32(6.000001))",1254400,0.6076602935791016
D:/strokeDataset\sub-385\dwi\sub-385_rec-TRACE_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057689), np.float32(1.1057693), np.float32(6.000001), np.float32(0.0))",1254400,0.42458343505859375,"(224, 224, 25)",float64,"(np.float32(1.1057689), np.float32(1.1057693), np.float32(6.000001))",1254400,0.4776153564453125
D:/strokeDataset\sub-386\anat\sub-386_FLAIR.nii.gz,"(512, 512, 30)",float64,"(np.float32(0.44921875), np.float32(0.44921872), np.float32(6.000003))",7864320,3.76932430267334,"(512, 512, 30)",float64,"(np.float32(0.44921875), np.float32(0.44921872), np.float32(6.000003))",7864320,3.76932430267334
D:/strokeDataset\sub-386\anat\sub-386_T1w.nii.gz,"(160, 288, 288)",float64,"(np.float32(0.99999166), np.float32(0.8680555), np.float32(0.8680556))",13271040,7.534120559692383,"(160, 288, 288)",float64,"(np.float32(0.99999166), np.float32(0.8680555), np.float32(0.8680556))",13271040,7.534120559692383
D:/strokeDataset\sub-386\dwi\sub-386_rec-ADC_dwi.nii.gz,"(240, 240, 28, 1)",float64,"(np.float32(1.0416666), np.float32(1.0416666), np.float32(6.000001), np.float32(0.0))",1612800,0.7305707931518555,"(240, 240, 28)",float64,"(np.float32(1.0416666), np.float32(1.0416666), np.float32(6.000001))",1612800,0.7305669784545898
D:/strokeDataset\sub-386\dwi\sub-386_rec-TRACE_dwi.nii.gz,"(240, 240, 28, 1)",float64,"(np.float32(1.0416666), np.float32(1.0416666), np.float32(6.000001), np.float32(0.0))",1612800,0.6414699554443359,"(240, 240, 28)",float64,"(np.float32(1.0416666), np.float32(1.0416666), np.float32(6.000001))",1612800,0.7455520629882812
D:/strokeDataset\sub-387\anat\sub-387_FLAIR.nii.gz,"(200, 512, 512)",float64,"(np.float32(0.89999187), np.float32(0.4892474), np.float32(0.48924732))",52428800,16.43551540374756,"(200, 512, 512)",float64,"(np.float32(0.89999187), np.float32(0.4892474), np.float32(0.48924732))",52428800,16.43551540374756
D:/strokeDataset\sub-387\anat\sub-387_T1w.nii.gz,"(370, 528, 528)",float64,"(np.float32(0.49999538), np.float32(0.47489437), np.float32(0.47489437))",103150080,32.01443672180176,"(370, 528, 528)",float64,"(np.float32(0.49999538), np.float32(0.47489437), np.float32(0.47489437))",103150080,32.01443672180176
D:/strokeDataset\sub-387\dwi\sub-387_rec-ADC_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057692), np.float32(1.1057692), np.float32(6.0), np.float32(0.0))",1254400,0.7184247970581055,"(224, 224, 25)",float64,"(np.float32(1.1057692), np.float32(1.1057692), np.float32(6.0))",1254400,0.7184267044067383
D:/strokeDataset\sub-387\dwi\sub-387_rec-TRACE_dwi.nii.gz,"(224, 224, 25, 1)",float64,"(np.float32(1.1057692), np.float32(1.1057692), np.float32(6.0), np.float32(0.0))",1254400,0.48124027252197266,"(224, 224, 25)",float64,"(np.float32(1.1057692), np.float32(1.1057692), np.float32(6.0))",1254400,0.5498981475830078
D:/strokeDataset\sub-388\anat\sub-388_FLAIR.nii.gz,"(256, 256, 30)",float64,"(np.float32(0.8984374), np.float32(0.8984375), np.float32(6.0000005))",1966080,1.1882944107055664,"(256, 256, 30)",float64,"(np.float32(0.8984374), np.float32(0.8984375), np.float32(6.0000005))",1966080,1.1882944107055664
D:/strokeDataset\sub-388\anat\sub-388_T1w.nii.gz,"(256, 256, 30)",float64,"(np.float32(0.8984373), np.float32(0.8984375), np.float32(6.0000005))",1966080,1.2269353866577148,"(256, 256, 30)",float64,"(np.float32(0.8984373), np.float32(0.8984375), np.float32(6.0000005))",1966080,1.2269353866577148
D:/strokeDataset\sub-388\dwi\sub-388_rec-ADC_dwi.nii.gz,"(256, 256, 27, 1)",float64,"(np.float32(0.89843744), np.float32(0.8984375), np.float32(5.9999986), np.float32(0.0))",1769472,1.0614748001098633,"(256, 256, 27)",float64,"(np.float32(0.89843744), np.float32(0.8984375), np.float32(5.9999986))",1769472,1.0614776611328125
D:/strokeDataset\sub-388\dwi\sub-388_rec-TRACE_dwi.nii.gz,"(256, 256, 27, 1)",float64,"(np.float32(0.89843744), np.float32(0.8984375), np.float32(5.9999986), np.float32(0.0))",1769472,0.7908706665039062,"(256, 256, 27)",float64,"(np.float32(0.89843744), np.float32(0.8984375), np.float32(5.9999986))",1769472,0.9134807586669922
D:/strokeDataset\sub-389\anat\sub-389_FLAIR.nii.gz,"(256, 256, 32)",float64,"(np.float32(0.89180475), np.float32(0.89180464), np.float32(5.999998))",2097152,0.8652505874633789,"(256, 256, 32)",float64,"(np.float32(0.89180475), np.float32(0.89180464), np.float32(5.999998))",2097152,0.8652505874633789
D:/strokeDataset\sub-389\anat\sub-389_T1w.nii.gz,"(384, 384, 32)",float64,"(np.float32(0.6493506), np.float32(0.64935064), np.float32(5.9999995))",4718592,1.940241813659668,"(384, 384, 32)",float64,"(np.float32(0.6493506), np.float32(0.64935064), np.float32(5.9999995))",4718592,1.940241813659668
D:/strokeDataset\sub-389\dwi\sub-389_rec-ADC_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.9385959), np.float32(0.9385959), np.float32(5.9999995), np.float32(0.0))",1703936,0.7296314239501953,"(256, 256, 26)",float64,"(np.float32(0.9385959), np.float32(0.9385959), np.float32(5.9999995))",1703936,0.7296304702758789
D:/strokeDataset\sub-389\dwi\sub-389_rec-TRACE_dwi.nii.gz,"(256, 256, 26, 1)",float64,"(np.float32(0.9385959), np.float32(0.9385959), np.float32(5.9999995), np.float32(0.0))",1703936,0.7613515853881836,"(256, 256, 26)",float64,"(np.float32(0.9385959), np.float32(0.9385959), np.float32(5.9999995))",1703936,0.8452978134155273
D:/strokeDataset\sub-39\anat\sub-39_FLAIR.nii.gz,"(256, 256, 33)",float64,"(np.float32(0.8918046), np.float32(0.89180464), np.float32(6.0000005))",2162688,0.9439983367919922,"(256, 256, 33)",float64,"(np.float32(0.8918046), np.float32(0.89180464), np.float32(6.0000005))",2162688,0.9439983367919922
D:/strokeDataset\sub-39\anat\sub-39_T1w.nii.gz,"(288, 288, 33)",float64,"(np.float32(0.79271525), np.float32(0.79271525), np.float32(5.999999))",2737152,1.4679498672485352,"(288, 288, 33)",float64,"(np.float32(0.79271525), np.float32(0.79271525), np.float32(5.999999))",2737152,1.4679498672485352
D:/strokeDataset\sub-39\dwi\sub-39_rec-ADC_dwi.nii.gz,"(224, 224, 28, 1)",float64,"(np.float32(1.0223991), np.float32(1.022399), np.float32(6.000002), np.float32(0.0))",1404928,0.6966753005981445,"(224, 224, 28)",float64,"(np.float32(1.0223991), np.float32(1.022399), np.float32(6.000002))",1404928,0.6966743469238281
D:/strokeDataset\sub-39\dwi\sub-39_rec-TRACE_dwi.nii.gz,"(224, 224, 28, 1)",float64,"(np.float32(1.0223991), np.float32(1.022399), np.float32(6.000002), np.float32(0.0))",1404928,0.6692695617675781,"(224, 224, 28)",float64,"(np.float32(1.0223991), np.float32(1.022399), np.float32(6.000002))",1404928,0.7613925933837891
D:/strokeDataset\sub-390\anat\sub-390_FLAIR.nii.gz,"(1024, 220, 1024)",float64,"(np.float32(0.24456519), np.float32(1.0000027), np.float32(0.24456525))",230686720,60.395813941955566,"(1024, 220, 1024)",float64,"(np.float32(0.24456519), np.float32(1.0000027), np.float32(0.24456525))",230686720,60.395813941955566
D:/strokeDataset\sub-390\anat\sub-390_T1w.nii.gz,"(348, 576, 576)",float64,"(np.float32(0.5000057), np.float32(0.43689317), np.float32(0.4368932))",115458048,43.61873245239258,"(348, 576, 576)",float64,"(np.float32(0.5000057), np.float32(0.43689317), np.float32(0.4368932))",115458048,43.61873245239258
D:/strokeDataset\sub-390\dwi\sub-390_rec-ADC_dwi.nii.gz,"(432, 432, 26, 1)",float64,"(np.float32(0.55555546), np.float32(0.5555555), np.float32(5.9999995), np.float32(0.0))",4852224,2.4146480560302734,"(432, 432, 26)",float64,"(np.float32(0.55555546), np.float32(0.5555555), np.float32(5.9999995))",4852224,2.5909128189086914
D:/strokeDataset\sub-390\dwi\sub-390_rec-TRACE_dwi.nii.gz,"(432, 432, 26, 1)",float64,"(np.float32(0.55555546), np.float32(0.5555555), np.float32(5.9999995), np.float32(0.0))",4852224,1.7398500442504883,"(432, 432, 26)",float64,"(np.float32(0.55555546), np.float32(0.5555555), np.float32(5.9999995))",4852224,1.9401931762695312
D:/strokeDataset\sub-391\anat\sub-391_FLAIR.nii.gz,"(400, 400, 28)",float64,"(np.float32(0.57500017), np.float32(0.57500017), np.float32(5.9999967))",4480000,2.19490909576416,"(400, 400, 28)",float64,"(np.float32(0.57500017), np.float32(0.57500017), np.float32(5.9999967))",4480000,2.19490909576416
D:/strokeDataset\sub-391\anat\sub-391_T1w.nii.gz,"(512, 512, 27)",float64,"(np.float32(0.46874988), np.float32(0.46874997), np.float32(5.9999976))",7077888,3.3021154403686523,"(512, 512, 27)",float64,"(np.float32(0.46874988), np.float32(0.46874997), np.float32(5.9999976))",7077888,3.3021154403686523
D:/strokeDataset\sub-391\dwi\sub-391_rec-ADC_dwi.nii.gz,"(256, 256, 27, 1)",float64,"(np.float32(0.89843744), np.float32(0.8984375), np.float32(5.9999986), np.float32(0.0))",1769472,0.8536319732666016,"(256, 256, 27)",float64,"(np.float32(0.89843744), np.float32(0.8984375), np.float32(5.9999986))",1769472,0.8536319732666016
D:/strokeDataset\sub-391\dwi\sub-391_rec-TRACE_dwi.nii.gz,"(256, 256, 27, 1)",float64,"(np.float32(0.89843744), np.float32(0.8984375), np.float32(5.9999986), np.float32(0.0))",1769472,0.5835475921630859,"(256, 256, 27)",float64,"(np.float32(0.89843744), np.float32(0.8984375), np.float32(5.9999986))",1769472,0.6740636825561523
D:/strokeDataset\sub-392\anat\sub-392_FLAIR.nii.gz,"(336, 221, 336)",float64,"(np.float32(0.60267645), np.float32(1.0000051), np.float32(0.6026766))",24950016,7.50739860534668,"(336, 221, 336)",float64,"(np.float32(0.60267645), np.float32(1.0000051), np.float32(0.6026766))",24950016,7.50739860534668
D:/strokeDataset\sub-392\anat\sub-392_T1w.nii.gz,"(560, 560, 26)",float64,"(np.float32(0.44642863), np.float32(0.44642863), np.float32(6.0000033))",8153600,3.4994096755981445,"(560, 560, 26)",float64,"(np.float32(0.44642863), np.float32(0.44642863), np.float32(6.0000033))",8153600,3.4994096755981445
